Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"SC-A20.Process.3.InstanceCount","410269","Short","","RO","1000","","","","","","","","","","количество запущенных экземпляров",""
"SC-A20.Process.3.StartTime","428785.20H","String","","RO","1000","","","","","","","","","","время запуска первого экземпляра",""
"SC-A20.Process.3.Ram","410273","Long","","RO","1000","","","","","","","","","","количество использованной процессом памяти",""
"SC-A20.Process.3.Name","428821.10H","String","","RO","1000","","","","","","","","","","datalogger",""
"SC-A20.Process.3.Cpu","410277","Short","","RO","1000","","","","","","","","","","загрузка цпу по процессу",""
"SC-A20.Process.3.Avar","410281","Long","","RO","1000","","","","","","","","","","Авария",""
"SC-A20.Process.4.InstanceCount","410285","Short","","RO","1000","","","","","","","","","","количество запущенных экземпляров",""
"SC-A20.Process.4.StartTime","428857.20H","String","","RO","1000","","","","","","","","","","время запуска первого экземпляра",""
"SC-A20.Process.4.Ram","410289","Long","","RO","1000","","","","","","","","","","количество использованной процессом памяти",""
"SC-A20.Process.4.Name","428893.6H","String","","RO","1000","","","","","","","","","","alarms",""
"SC-A20.Process.4.Cpu","410293","Short","","RO","1000","","","","","","","","","","загрузка цпу по процессу",""
"SC-A20.Process.4.Avar","410297","Long","","RO","1000","","","","","","","","","","Авария",""
"SC-A20.Process.5.InstanceCount","410301","Short","","RO","1000","","","","","","","","","","количество запущенных экземпляров",""
"SC-A20.Process.5.StartTime","428929.20H","String","","RO","1000","","","","","","","","","","время запуска первого экземпляра",""
"SC-A20.Process.5.Ram","410305","Long","","RO","1000","","","","","","","","","","количество использованной процессом памяти",""
"SC-A20.Process.5.Name","428965.14H","String","","RO","1000","","","","","","","","","","server_runtime",""
"SC-A20.Process.5.Cpu","410309","Short","","RO","1000","","","","","","","","","","загрузка цпу по процессу",""
"SC-A20.Process.5.Avar","410313","Long","","RO","1000","","","","","","","","","","Авария",""
"SC-A20.Process.6.InstanceCount","410317","Short","","RO","1000","","","","","","","","","","количество запущенных экземпляров",""
"SC-A20.Process.6.StartTime","429001.28H","String","","RO","1000","","","","","","","","","","время запуска первого экземпляра",""
"SC-A20.Process.6.Ram","410321","Long","","RO","1000","","","","","","","","","","количество использованной процессом памяти",""
"SC-A20.Process.6.Name","429037.16H","String","","RO","1000","","","","","","","","","","server_historian",""
"SC-A20.Process.6.Cpu","410325","Short","","RO","1000","","","","","","","","","","загрузка цпу по процессу",""
"SC-A20.Process.6.Avar","410329","Long","","RO","1000","","","","","","","","","","Авария",""
"SC-A20.Process.7.InstanceCount","410333","Short","","RO","1000","","","","","","","","","","количество запущенных экземпляров",""
"SC-A20.Process.7.StartTime","429073.28H","String","","RO","1000","","","","","","","","","","время запуска первого экземпляра",""
"SC-A20.Process.7.Ram","410337","Long","","RO","1000","","","","","","","","","","количество использованной процессом памяти",""
"SC-A20.Process.7.Name","429109.4H","String","","RO","1000","","","","","","","","","","avp",""
"SC-A20.Process.7.Cpu","410341","Short","","RO","1000","","","","","","","","","","загрузка цпу по процессу",""
"SC-A20.Process.7.Avar","410345","Long","","RO","1000","","","","","","","","","","Авария",""
"SC-A20.Process.8.InstanceCount","410349","Short","","RO","1000","","","","","","","","","","количество запущенных экземпляров",""
"SC-A20.Process.8.StartTime","429145.28H","String","","RO","1000","","","","","","","","","","время запуска первого экземпляра",""
"SC-A20.Process.8.Ram","410353","Long","","RO","1000","","","","","","","","","","количество использованной процессом памяти",""
"SC-A20.Process.8.Name","429181.4H","String","","RO","1000","","","","","","","","","","ntpd",""
"SC-A20.Process.8.Cpu","410357","Short","","RO","1000","","","","","","","","","","загрузка цпу по процессу",""
"SC-A20.Process.8.Avar","410361","Long","","RO","1000","","","","","","","","","","Авария",""
"SC-A20.Process.9.InstanceCount","410365","Short","","RO","1000","","","","","","","","","","количество запущенных экземпляров",""
"SC-A20.Process.9.StartTime","429217.28H","String","","RO","1000","","","","","","","","","","время запуска первого экземпляра",""
"SC-A20.Process.9.Ram","410369","Long","","RO","1000","","","","","","","","","","количество использованной процессом памяти",""
"SC-A20.Process.9.Name","429253.6H","String","","RO","1000","","","","","","","","","","mgsnmp",""
"SC-A20.Process.9.Cpu","410373","Short","","RO","1000","","","","","","","","","","загрузка цпу по процессу",""
"SC-A20.Process.9.Avar","410377","Long","","RO","1000","","","","","","","","","","Авария",""
"SC-A20.Process.10.InstanceCount","410381","Short","","RO","1000","","","","","","","","","","количество запущенных экземпляров",""
"SC-A20.Process.10.StartTime","429289.28H","String","","RO","1000","","","","","","","","","","время запуска первого экземпляра",""
"SC-A20.Process.10.Ram","410385","Long","","RO","1000","","","","","","","","","","количество использованной процессом памяти",""
"SC-A20.Process.10.Name","429325.8H","String","","RO","1000","","","","","","","","","","sqlservr",""
"SC-A20.Process.10.Cpu","410389","Short","","RO","1000","","","","","","","","","","загрузка цпу по процессу",""
"SC-A20.Process.10.Avar","410393","Long","","RO","1000","","","","","","","","","","Авария",""
"SC-A20.Process.11.InstanceCount","410397","Short","","RO","1000","","","","","","","","","","количество запущенных экземпляров",""
"SC-A20.Process.11.StartTime","429361.28H","String","","RO","1000","","","","","","","","","","время запуска первого экземпляра",""
"SC-A20.Process.11.Ram","410401","Long","","RO","1000","","","","","","","","","","количество использованной процессом памяти",""
"SC-A20.Process.11.Name","429397.12H","String","","RO","1000","","","","","","","","","","processdiag",""
"SC-A20.Process.11.Cpu","410405","Short","","RO","1000","","","","","","","","","","загрузка цпу по процессу",""
"SC-A20.Process.11.Avar","410409","Long","","RO","1000","","","","","","","","","","Авария",""
"SC-A20.Status.Avar","410721.0","Boolean","","R/W","1000","","","","","","","","","","Авария",""
"SC-A20.Status.Errors","410729","Short","","R/W","1000","","","","","","","","","","Количество ошибок",""
"SC-AA2.Status","412025","DWord","","R/W","1000","","","","","","","","","","Доступность устройства",""
"SC-AA2.ObjName","400001","Long","","R/W","99999990","","","","","","","","","","Шкаф серверный. Сервер точного времени AA2",""
"SC-AA2.Ports.ifInOctets-01","411973","DWord","","R/W","1000","","","","","","","","","","ШС. Коммутатор L3 (осн.) A5/23",""
"SC-AA2.Ports.ifInOctets-02","411977","DWord","","R/W","1000","","","","","","","","","","ШС. Коммутатор L3 (рез.) A6/23",""
"SC-AA2.Ports.ifInOctets-03","411981","DWord","","R/W","1000","","","","","","","","","","Резерв",""
"SC-AA2.Ports.ifInOctets-04","411985","DWord","","R/W","1000","","","","","","","","","","Резерв",""
"SC-AA2.Ports.ifOperStatus-01","411989","Long","","R/W","1000","","","","","","","","","","ШС. Коммутатор L3 (осн.) A5/23",""
"SC-AA2.Ports.ifOperStatus-02","411993","Long","","R/W","1000","","","","","","","","","","ШС. Коммутатор L3 (рез.) A6/23",""
"SC-AA2.Ports.ifOperStatus-03","411997","Long","","R/W","1000","","","","","","","","","","Резерв",""
"SC-AA2.Ports.ifOperStatus-04","412001","Long","","R/W","1000","","","","","","","","","","Резерв",""
"SC-AA2.Ports.ipAdEntNetMask-01","303241.28H","String","","R/W","1000","","","","","","","","","","ШС. Коммутатор L3 (осн.) A5/23",""
"SC-AA2.Ports.ipAdEntNetMask-02","303277.28H","String","","R/W","1000","","","","","","","","","","ШС. Коммутатор L3 (рез.) A6/23",""
"SC-AA2.Ports.ipAdEntNetMask-03","303313.28H","String","","R/W","1000","","","","","","","","","","Резерв",""
"SC-AA2.Ports.ipAdEntNetMask-04","303349.28H","String","","R/W","1000","","","","","","","","","","Резерв",""
"SC-AA2.Ports.ipAdEntAddr-01","303385.28H","String","","R/W","1000","","","","","","","","","","ШС. Коммутатор L3 (осн.) A5/23",""
"SC-AA2.Ports.ipAdEntAddr-02","303421.28H","String","","R/W","1000","","","","","","","","","","ШС. Коммутатор L3 (рез.) A6/23",""
"SC-AA2.Ports.ipAdEntAddr-03","303457.28H","String","","R/W","1000","","","","","","","","","","Резерв",""
"SC-AA2.Ports.ipAdEntAddr-04","303493.28H","String","","R/W","1000","","","","","","","","","","Резерв",""
"SC-AA2.State.NTPStat","412005","Short","","R/W","1000","","","","","","","","","","Статус NTP сервера",""
"SC-AA2.State.UTC","303529.28H","String","","R/W","1000","","","","","","","","","","UTC время",""
"SC-AA2.State.refclockStatus","412009","Long","","R/W","1000","","","","","","","","","","Используемое число спутников",""
"SC-AA2.State.refclockMaxStatus","412013","Long","","R/W","1000","","","","","","","","","","Количество спутников",""
"SC-AA2.State.refclockSubstate","412017","Long","","R/W","1000","","","","","","","","","","Статус NTP сервера",""
"SC-AA2.State.refclockGpsPos","303565.34H","String","","R/W","1000","","","","","","","","","","Координаты GPS",""
"SC-AA2.Property.FW","303601.20H","String","","R/W","2000","","","","","","","","","","Версия прошивки",""
"SC-AA2.Property.Name","303637.24H","String","","R/W","2000","","","","","","","","","","Наименование устройства",""
"SC-AA2.Property.sysUpTime","412021","Long","","R/W","2000","","","","","","","","","","Время работы",""
"SC-AA2.Status.Avar","412029.0","Boolean","","R/W","100","","","","","","","","","","Авария",""
"SC-AA2.Status.Errors","412037","Short","","R/W","100","","","","","","","","","","Количество ошибок",""
